,Stock,Bollinger Band,Keltner Channel,Moving Average Envelope,Price Channel,Parabolic SAR
853,./stocks/FAST.csv,11437.0168165,11586.4068315,11915.0169245,9978.36032,10601.5612222
854,./stocks/FATE.csv,44898.4982528,31012.8282528,49106.7482528,35095.63,42181.7294813
855,./stocks/FB.csv,14249.1645664,14761.6845734,15090.8744594,9612.290468,13834.9565672
856,./stocks/FBIO.csv,15464.0657143,15256.4857143,15916.2857143,18567.27,16530.3652181
857,./stocks/FBIZ.csv,11489.798803,11118.558889,11642.838799,11162.029977,10650.5309204
858,./stocks/FBMS.csv,12596.2100173,11704.2600493,13028.1100533,11444.449941,11294.4006059
859,./stocks/FBNC.csv,13270.8357279,13081.1157519,14156.7860119,11374.330306,13245.3285759
860,./stocks/FBNK.csv,12050.5871771,11588.8372691,11927.0370331,11959.049875,11486.8735989
861,./stocks/FBSS.csv,11797.6144803,11290.260211,11655.9444873,11893.24907,12427.0476081
862,./stocks/FBZ.csv,12094.3188301,12081.6787701,11820.7888951,10929.49994,11136.7189801
863,./stocks/FCA.csv,14694.9783594,14601.7382924,14989.0887154,11880.360404,16980.1780878
864,./stocks/FCAN.csv,11526.9587965,11914.7787325,11944.1890905,11034.400247,10987.5367825
865,./stocks/FCBC.csv,11452.4741437,10255.2944077,11296.7141937,13809.549544,10236.0006435
866,./stocks/FCCO.csv,13401.2394379,12762.1393239,13412.3895289,12396.850466,12459.9390273
867,./stocks/FCCY.csv,11628.0982784,11180.1983914,11928.3484504,12014.699507,11179.7131172
868,./stocks/FCEF.csv,10773.768225,10933.177769,10638.141131,10187.184527,10671.0579291
869,./stocks/FCEL.csv,11344.6866667,13027.1366667,9458.44888889,15597.82,11510.8838913
870,./stocks/FCFS.csv,11524.7684437,14053.5230292,11565.4885032,11944.400047,17330.4782496
871,./stocks/FCNCA.csv,14368.2075443,13705.7575583,15430.7075133,8499.910475,11844.3515467
872,./stocks/FCSC.csv,12036.2048485,13677.7548485,10108.8148485,2087.19,10392.1626042
873,./stocks/FCVT.csv,10965.149297,11524.1453343,11457.1081313,10368.152567,11280.8914597
874,./stocks/FDBC.csv,14408.3469824,11686.6294918,12457.6122558,10729.516703,21136.5829711
875,./stocks/FDEF.csv,12149.9725925,11117.6824725,12284.6625855,12418.560502,11175.2232868
876,./stocks/FDIV.csv,10168.2544131,9844.66447014,9792.19452714,9509.215118,9780.32190612
877,./stocks/FDT.csv,12880.9652655,11996.1668674,12610.3852255,10239.719914,12999.4804735
878,./stocks/FDTS.csv,12202.1823755,11625.5767752,12038.7629047,10710.5801,13420.9893603
879,./stocks/FDUS.csv,8273.10633663,7973.89633663,8094.68633663,7663.630067,7932.43538633
880,./stocks/FEIM.csv,7619.34397086,8157.47397086,8791.60397086,8750.97,7677.4135902
881,./stocks/FELE.csv,10736.7854962,10977.5855202,11754.2354422,11929.049744,10150.6971465
882,./stocks/FEM.csv,15014.3303477,13529.8902787,12896.4803927,10972.199818,14050.966578
883,./stocks/FEMB.csv,10978.7455736,10851.8833416,10882.2535506,10416.739375,10681.4673967
884,./stocks/FEMS.csv,14571.0323099,13581.1619069,13949.1922159,10854.439508,14378.2545561
885,./stocks/FEP.csv,13322.7533083,12806.8034383,13199.1031803,10520.429823,13624.2550269
886,./stocks/FEUZ.csv,13444.8850343,11856.0484408,12934.2299623,10644.07317,14043.6124811
887,./stocks/FEX.csv,12200.2041377,11819.6141007,11768.0741677,10309.539668,11802.0692876
888,./stocks/FEYE.csv,14706.0515968,15431.4716108,15780.2616008,15545.140008,14823.9797002
889,./stocks/FFBC.csv,10723.8556539,10248.3556919,10872.8556519,11658.999922,9861.85767515
890,./stocks/FFHL.csv,17233.8551813,16943.0051813,16369.7551813,16699.99,13886.0726027
891,./stocks/FFIC.csv,9825.2368053,9556.0367293,9799.3864703,11662.000325,9148.14836032
892,./stocks/FFIN.csv,11544.6725869,10740.3728879,11734.9228819,11905.300454,10297.5364309
893,./stocks/FFIV.csv,10641.0432419,10630.6732049,11677.7532789,12152.929933,10306.3880321
894,./stocks/FFKT.csv,10558.2157097,10187.9156407,11145.1655557,12496.74987,9689.75901371
895,./stocks/FFNW.csv,8874.74212285,8597.62223485,9204.23218085,8114.659164,8483.77808797
896,./stocks/FFWM.csv,12580.7998802,12574.3797132,12980.2996972,11924.91001,12602.5128244
897,./stocks/FGBI.csv,11524.1451633,11905.5359143,11773.9599713,12936.269271,11770.9214083
898,./stocks/FGEN.csv,21996.0361076,21450.4612676,20928.2862706,13606.499775,21562.2423009
899,./stocks/FGM.csv,12790.7999548,12910.7758447,13241.0932882,10653.71004,13801.6619804
900,./stocks/FHK.csv,11920.4004645,11533.917907,12788.0308662,10245.839342,12903.3849906
901,./stocks/FIBK.csv,10326.8658949,9530.46605287,10313.1661839,11501.350163,9086.14077104
902,./stocks/FINL.csv,8776.25589912,8243.46589812,8269.30601812,13779.779944,7725.28667239
903,./stocks/FISI.csv,10000.4799685,9640.93012947,9858.33015147,10636.741051,9119.72166207
904,./stocks/FISV.csv,13369.5354289,12428.2851639,12812.8203079,11203.82545,13120.4375261
905,./stocks/FITB.csv,12139.5104018,12356.5704438,12741.2601768,11884.929872,11400.0005089
906,./stocks/FITBI.csv,10918.9228192,10782.7130592,10646.2029852,10475.580252,10314.2165871
907,./stocks/FIVE.csv,18755.7261857,16023.9563397,20829.1062547,12184.540055,17639.0298609
908,./stocks/FIVN.csv,17939.3585055,18701.5435095,19242.1937285,13449.570048,19026.1284791
909,./stocks/FIZZ.csv,18008.4910246,16935.2211206,19115.6208606,10984.549779,18213.2372822
910,./stocks/FJP.csv,12214.3872975,11505.4199558,12193.2472835,10282.230025,12099.0863305
911,./stocks/FKO.csv,13053.0042577,12644.1042617,12485.6242907,10809.729934,12999.3231324
912,./stocks/FKU.csv,12636.506852,12298.426777,12840.406901,10702.409559,12505.2550528
913,./stocks/FLAG.csv,11176.0200104,11080.0399824,10971.4298314,10568.539854,10633.8049899
914,./stocks/FLAT.csv,10819.1311068,11145.2110268,10737.1510288,10531.369891,10530.161028
915,./stocks/FLDM.csv,10403.4303426,9279.54034256,8927.99034256,17730.5,8309.68162414
916,./stocks/FLEX.csv,12553.4083372,12398.0683302,12853.8678212,12295.22036,11859.3408936
917,./stocks/FLGT.csv,268.089775785,3892.76977578,358.669775785,-7660.525,3853.88578364
918,./stocks/FLIC.csv,9935.46656658,9803.76674658,10182.0661236,11206.599458,9284.22407711
919,./stocks/FLIR.csv,13326.4796809,12671.6296839,12699.3096179,13282.110489,13937.8706465
920,./stocks/FLKS.csv,12352.0898507,11556.9798507,12088.1398507,21854.685,10344.0425498
921,./stocks/FLL.csv,13875.4559825,14072.3959825,14151.6759825,12811.84,13794.6946156
922,./stocks/FLN.csv,12266.4791743,12277.7492183,12555.9390223,11544.030685,11535.6009436
923,./stocks/FLWS.csv,14365.2055556,12528.0555556,13663.6055556,16854.25,11517.5331378
924,./stocks/FLXN.csv,13404.842525,14466.76283,14197.28267,18786.390394,12438.1198061
925,./stocks/FLXS.csv,5327.94105274,5960.63122474,7877.49121674,7552.919902,6424.71061294
926,./stocks/FMAO.csv,19297.833374,17638.543192,22219.969003,13859.870265,22382.0543276
927,./stocks/FMB.csv,10625.7311325,10390.8411705,10296.9912075,9469.062286,10284.951468
928,./stocks/FMBH.csv,11159.2102761,11225.6003861,11020.4001951,10885.790287,10662.2515359
929,./stocks/FMBI.csv,10435.6024476,10127.9024406,10278.4824346,12010.680636,9529.93317069
930,./stocks/FMI.csv,37069.0812531,37070.9812031,41693.5810531,18431.69905,44144.1720576
931,./stocks/FMK.csv,12110.3629019,11899.0228559,11844.1833349,10321.770422,11938.4432286
932,./stocks/FMNB.csv,10076.427027,9818.82702703,10495.677027,12996.55,9325.09754446
933,./stocks/FNBG.csv,15582.4581667,13447.3684447,13542.6406138,10951.013694,16600.5454011
934,./stocks/FNCB.csv,13423.5848387,13335.8548387,13897.1748387,15648.6,13914.5957118
935,./stocks/FNGN.csv,9121.67510286,9485.02478286,9768.07497686,9030.160789,9167.97371208
936,./stocks/FNHC.csv,9472.16632007,9453.12631007,9835.90647507,13031.578815,8839.84844859
937,./stocks/FNJN.csv,22433.1075207,22663.5275207,22021.4275207,19588.17,22304.041264
938,./stocks/FNK.csv,10973.3415243,11133.3714653,10798.8116113,10386.059622,10433.0814707
939,./stocks/FNLC.csv,9096.41157842,8813.76157442,9444.59153342,12119.969894,8392.30290313
940,./stocks/FNSR.csv,6682.9192268,3353.2398078,9890.60501911,4712.252026,5914.95462158
941,./stocks/FNWB.csv,11194.2202161,11141.9801581,12155.1196981,12369.81984,10929.1150797
942,./stocks/FNX.csv,12013.1947728,12187.1948068,12132.3945038,10273.399876,11281.4389441
943,./stocks/FNY.csv,11560.8082157,11976.9878064,12115.1937872,10591.740112,12616.7648308
944,./stocks/FOLD.csv,22575.2659064,25406.6359064,25332.1759064,14087.470058,26895.3856814
945,./stocks/FOMX.csv,5432.60238532,5502.33238532,4259.50238532,8187.815,5186.1844471
946,./stocks/FONE.csv,12554.7841306,12287.2589425,12687.1539936,10437.299405,12599.3423134
947,./stocks/FONR.csv,15140.7033101,15167.2532241,17827.2534131,17617.450033,14856.6249429
948,./stocks/FORD.csv,12197.810084,12788.810084,14921.660084,15382.07,11901.9231836
949,./stocks/FORK.csv,15573.5384615,15234.2384615,17287.3874615,12053.206,16097.9765188
950,./stocks/FORM.csv,13374.2131579,13109.7132159,12648.9131589,14047.9,11968.9907927
951,./stocks/FORR.csv,10353.2248006,10377.4246866,10236.1250576,10425.150272,9683.68763561
952,./stocks/FORTY.csv,9531.21463377,10366.1746308,9230.12470677,10554.960435,8413.85767376
953,./stocks/FOSL.csv,5106.51347975,5738.05354275,7408.74916665,23411.449999,5979.41521969
954,./stocks/FOX.csv,13707.6014196,13808.8015026,14581.6114046,15912.469925,12673.6172217
955,./stocks/FOXA.csv,13516.5194376,13877.4292696,13198.3992816,13708.429822,12603.8493763
956,./stocks/FOXF.csv,12648.7199656,12690.8698586,13542.5699366,11020.600759,13113.876376
957,./stocks/FPA.csv,12980.2824589,12169.9319959,11885.1315443,10589.1707,12741.3716512
958,./stocks/FPAY.csv,5521.01666667,4234.43666667,2334.12666667,4690.59,4218.00804914
959,./stocks/FPRX.csv,5264.84853731,3731.46863331,4201.75865831,-3712.95964,3776.66275166
960,./stocks/FPXI.csv,13559.3654878,11828.9168469,12402.6738069,10261.934866,14137.4534031
961,./stocks/FRAN.csv,-843.718908695,-1004.42890869,-451.648846695,-16340.610053,2968.0244284
962,./stocks/FRBA.csv,12646.0273504,12423.7773504,11848.7273504,12350.8,12636.1311721
963,./stocks/FRBK.csv,10349.68,10035.2,10316.8997561,12289.1,10044.5557606
964,./stocks/FRED.csv,798.150986727,-1415.10901327,-2707.44901327,-16841.409885,2259.24815958
965,./stocks/FRGI.csv,7287.51433676,6915.51471476,7033.11429476,9823.451023,6315.75454023
966,./stocks/FRME.csv,11773.1606975,11217.9306035,12273.7106085,12113.959942,11013.0208919
967,./stocks/FRPH.csv,13286.460654,14170.860586,14268.210794,11459.599673,14774.0472037
968,./stocks/FRPT.csv,16983.4176471,18531.4676471,15518.0177101,17201.000139,17114.0691693
969,./stocks/FRSH.csv,11968.6755618,11534.6955618,11417.4555618,18316.035,11005.504477
970,./stocks/FRTA.csv,5056.86968112,6087.07968112,2884.43973612,8282.700099,4171.10882155
971,./stocks/FSBC.csv,12292.2221663,11850.9519883,11687.6621683,11435.429946,11871.5632506
972,./stocks/FSBW.csv,13799.0246641,14129.3247061,12629.2286671,12600.079949,16176.9652012
973,./stocks/FSFG.csv,13013.9906941,12478.0054945,12755.4306701,10923.03998,15576.517606
974,./stocks/FSLR.csv,14209.5446311,17691.3645801,23455.9147311,16319.92981,20841.6226348
975,./stocks/FSNN.csv,24851.6627586,23842.3127586,32369.1927586,44852.95,22449.9503556
976,./stocks/FSTR.csv,16180.1121838,17298.5621388,16994.8622658,15296.150051,16772.1505986
977,./stocks/FSV.csv,14392.8015529,14657.8616799,14192.3614779,11135.360349,14650.4354833
978,./stocks/FSZ.csv,12240.6647806,11832.1921329,12566.4047346,10018.789793,12517.3002957
979,./stocks/FTA.csv,11653.0539152,11654.0438422,11497.9438612,10345.399857,11108.0981986
980,./stocks/FTAG.csv,11896.3885718,12010.4138604,12241.1386588,10733.360221,11807.700863
981,./stocks/FTC.csv,11911.5580909,11493.3556899,13089.8169152,10459.400088,12806.3348135
982,./stocks/FTCS.csv,12383.4631156,11523.3879668,12324.6730006,10268.74039,12323.3900961
983,./stocks/FTD.csv,14.5890404513,-504.630959549,3428.21917245,-5493.229812,2749.24406057
984,./stocks/FTEK.csv,14421.1233333,11274.8133333,14179.3133333,22508.14,11096.7221878
985,./stocks/FTEO.csv,12799.1905021,15455.1565021,13429.2885021,13340.890944,11913.5548472
986,./stocks/FTFT.csv,4097.23826021,3051.87826021,1430.13826021,9500.36,5164.1223486
987,./stocks/FTGC.csv,10771.2148077,10742.4947097,10735.3945127,10725.776238,10429.3370632
988,./stocks/FTHI.csv,10898.1907601,10706.5853528,10383.2354418,10403.229433,10281.2241597
989,./stocks/FTLB.csv,10886.4939146,10986.8938696,10368.0338696,10205.400046,10277.1270838
990,./stocks/FTNT.csv,16480.0460373,17867.0959843,16049.9859623,12257.930721,18180.3507441
991,./stocks/FTR.csv,-3922.60868441,-1141.47055641,-2104.03965741,-15515.995125,1974.08941703
992,./stocks/FTRI.csv,11274.6264045,10658.0664045,11043.3564045,11167.33,10859.4388171
993,./stocks/FTRPR.csv,-2963.59170127,-1645.22167727,-7116.04171027,-19344.530003,2230.42163737
994,./stocks/FTSL.csv,10158.3039945,9936.10397452,9942.30393452,9187.999854,9941.20679905
995,./stocks/FTSM.csv,10104.1897982,10020.9898462,10020.0298782,9584.07599,10010.1899339
996,./stocks/FTW.csv,13108.6327029,13424.2728449,12456.8027319,11411.730073,12757.5785893
997,./stocks/FTXD.csv,10496.7958521,10714.5519481,10459.4298941,11279.139383,10427.3340073
998,./stocks/FTXG.csv,10117.6622223,10416.2430733,9786.0120233,10663.497188,9615.91282845
999,./stocks/FTXL.csv,13032.0848425,12996.2040675,12875.2274263,11455.304235,14225.1110047
1000,./stocks/FTXO.csv,11851.0533973,11626.0134563,12683.2731923,11613.433463,11145.1337229
1001,./stocks/FULT.csv,9974.26373061,9683.61396361,10078.1136596,11285.099566,9231.87398654
1002,./stocks/FUNC.csv,9659.99260188,11303.4594044,9549.84577272,11469.440031,12142.8385262
1003,./stocks/FUND.csv,11331.8674964,11314.9174964,11562.3674964,10686.85,11331.7442566
1004,./stocks/FV.csv,12416.0590329,11958.1341209,12363.5640839,10671.139963,12116.3845041
1005,./stocks/FVC.csv,11944.103201,11927.053205,12343.763152,10675.607474,12148.4241896
1006,./stocks/FVE.csv,4878.38283019,5067.28283019,1503.93283019,-103.34,4167.67396428
1007,./stocks/FWONA.csv,8557.31415725,9658.13409625,9071.09425025,11047.540042,9072.87499969
1008,./stocks/FWONK.csv,9250.91681513,10360.1870261,8726.56664813,10738.519427,9478.36716951
1009,./stocks/FWP.csv,4169.97083433,839.310833333,4917.73097233,-4790.265113,1957.79935585
1010,./stocks/FWRD.csv,12032.5812439,11424.6012059,12119.7210779,11298.040068,10983.7650446
1011,./stocks/FYC.csv,12657.3700795,12215.2101345,12134.6202035,10788.560082,12370.7868228
1012,./stocks/FYT.csv,10692.4638225,10734.4839295,10732.6037625,10885.429489,10278.9812877
1013,./stocks/FYX.csv,11961.8084548,11584.8685078,12048.5384418,10892.21008,11198.5415867
1014,./stocks/GABC.csv,10513.0965179,10251.0899209,10656.3334139,11710.970152,9665.57860951
1015,./stocks/GAIA.csv,16999.8348837,14879.5348837,19216.6348837,14009.55,17753.1183041
1016,./stocks/GAIN.csv,12073.8255814,12382.4155814,12461.7055814,11011.98,12147.9222256
1017,./stocks/GAINN.csv,10079.4839507,10054.4459877,9943.01395166,9973.98336,9846.6084575
1018,./stocks/GAINO.csv,9924.63111659,9884.96427259,9791.23015759,9429.090287,9671.96336324
1019,./stocks/GALT.csv,32863.8245631,31376.0945631,44483.5545631,37450.75,37803.537117
1020,./stocks/GARS.csv,9305.66322718,8823.17322718,8720.06322718,9756.44,8747.46876854
1021,./stocks/GASS.csv,12334.1873314,12227.1473314,10973.2673314,13853.35,11692.0452295
1022,./stocks/GBCI.csv,11298.3032932,10838.6734072,12110.0936162,12234.570263,10358.696236
1023,./stocks/GBDC.csv,9878.08222629,9599.35228029,10105.2722263,9811.380284,9584.98320728
1024,./stocks/GBLI.csv,10754.5155801,10277.4456661,11243.8500241,11543.330389,10121.3070979
1025,./stocks/GBLIZ.csv,10414.5647673,10384.5048833,10257.8349963,10242.099714,10165.136844
1026,./stocks/GBNK.csv,11664.6116092,11573.1115752,11815.1614672,12867.849558,11699.4034947
1027,./stocks/GBT.csv,29272.3110455,30834.8107355,32587.2105575,21582.849621,31001.4299797
1028,./stocks/GCBC.csv,15954.596109,15381.746161,17146.346198,16280.239907,15657.8723214
1029,./stocks/GCVRZ.csv,10926.5215385,11347.5115385,10330.1815385,10142.33,10703.6662939
1030,./stocks/GDEN.csv,15981.0626605,16958.1925235,13492.2225675,10919.160533,19270.9351294
1031,./stocks/GDS.csv,24398.8926924,22850.8926384,32610.2526924,18183.434926,30616.2433142
1032,./stocks/GEC.csv,10383.8,9982.8,10396.05,12978.04,9694.74100035
1033,./stocks/GENC.csv,11147.2561326,10738.2657996,11165.7663796,12445.851073,10127.0500226
1034,./stocks/GENE.csv,13035.8310526,13019.9210526,14931.9510526,22669.4,12607.5740941
1035,./stocks/GEOS.csv,5134.69324643,4088.51324643,5110.18330743,1344.189937,5193.8560261
1036,./stocks/GERN.csv,14666.2973709,19927.8473709,18296.1173709,31444.9,17625.2770815
1037,./stocks/GEVO.csv,544.460588235,201.890588235,-3756.92941176,-12992.33,1531.06483188
1038,./stocks/GFED.csv,11240.7397136,11056.9897636,10150.6640443,11532.649504,10279.0568814
1039,./stocks/GFN.csv,16205.1715596,13387.0715596,14813.0715596,12791.21,14846.8820961
1040,./stocks/GFNCP.csv,11638.1043578,11261.3043478,11264.8043278,10280.330098,10608.0402871
1041,./stocks/GGAL.csv,20863.4915119,17288.1932148,23324.8114969,12859.13963,24134.4076742
1042,./stocks/GHDX.csv,11541.5436669,11527.8836619,11868.0337919,13588.980153,10729.1846216
1043,./stocks/GIFI.csv,6891.61836653,7608.80836653,7348.95836653,7664.91,6890.62370547
1044,./stocks/GIGM.csv,10761.5097902,10814.2097902,10207.2497902,10692.6,9149.26906564
1045,./stocks/GIII.csv,17243.9644947,13963.3648267,13332.8547537,24110.838986,13377.4095273
1046,./stocks/GILD.csv,10836.5637451,11013.6137451,10136.8238851,10940.329943,10181.4417507
1047,./stocks/GILT.csv,19532.9192063,16435.1592063,19109.3892063,18409.71,16630.9613953
1048,./stocks/GLAD.csv,8862.40058273,8776.03058273,9122.43058273,10028.92,8974.98877857
1049,./stocks/GLBS.csv,634.210232558,2019.80023256,597.250232558,-19937.28,1998.62046811
1050,./stocks/GLDD.csv,11352.5222222,10465.2722222,10856.4822222,12184.15,10091.8882404
1051,./stocks/GLDI.csv,10433.2168502,10428.3588502,10339.1938502,10583.61,10202.1600919
1052,./stocks/GLMD.csv,18404.6626446,18411.5226446,18373.5526446,16007.316,16726.6846424
1053,./stocks/GLNG.csv,13620.9421127,13754.4321167,11720.2527177,13426.460196,12105.4432558
1054,./stocks/GLPG.csv,15232.6686364,15850.6185724,16962.1686834,12177.150367,15309.1154317
1055,./stocks/GLPI.csv,11450.6919081,11485.3019201,11451.8218911,9724.910566,10727.1400647
1056,./stocks/GLRE.csv,6736.17002892,6335.97008392,6081.41988392,1592.800437,6862.55891789
1057,./stocks/GLUU.csv,16519.08,17516.18,15457.52,14386.2,19748.7273478
1058,./stocks/GLYC.csv,32451.337512,29678.607405,31996.087512,73091.299845,29415.2554574
1059,./stocks/GMLP.csv,7144.80791813,7720.56785413,7996.74790713,5988.809911,7648.07086719
1060,./stocks/GNBC.csv,15310.9730663,14721.6732633,15511.4230293,13954.199748,14832.7205466
1061,./stocks/GNCA.csv,5138.91731148,365.242311475,7302.48257845,6012.34,2375.20153259
1062,./stocks/GNMA.csv,9854.4406819,9707.1707809,9760.3707209,8965.280449,9693.4099793
1063,./stocks/GNMK.csv,1169.90981697,3411.18981697,4306.43981697,-1724.95,4905.72706532
1064,./stocks/GNMX.csv,5806.84882353,4836.40882353,4294.30882353,10645.53,3678.08199308
1065,./stocks/GNRX.csv,10971.3353575,11207.1956459,11048.4096829,11245.811676,11340.0802112
1066,./stocks/GNTX.csv,11936.9418276,11246.6814896,13643.0722296,10395.579862,11622.0225143
1067,./stocks/GNUS.csv,6129.59275962,5252.76275962,4354.30675962,8428.721,5148.70104021
1068,./stocks/GOGL.csv,17426.364109,18122.544109,15630.984109,15071.39,16251.2074659
1069,./stocks/GOGO.csv,9858.84669456,10503.7766946,10435.7066946,11379.39,9642.67081234
1070,./stocks/GOLD.csv,12556.4401353,11535.4802303,11813.0105553,10681.959959,10396.5310004
1071,./stocks/GOOD.csv,9504.71111943,7834.18041643,8648.41086043,8668.94891,8613.42385651
1072,./stocks/GOODM.csv,10056.3701981,10118.1862731,9916.66627315,9808.827152,9689.3234244
1073,./stocks/GOODO.csv,10408.4320512,10477.2218182,10453.4416672,10201.539843,10214.5232928
1074,./stocks/GOODP.csv,10395.0160085,10423.3960125,10570.5362045,10480.249628,10218.5515678
1075,./stocks/GOOG.csv,19123.4260464,20018.3860064,18193.8760584,2083.459964,13063.957846
1076,./stocks/GOOGL.csv,18673.6186181,22758.4986841,19927.4587661,1319.140263,13085.041968
1077,./stocks/GOV.csv,7165.64242856,4542.19236756,7336.09237456,5759.890145,6594.27622011
1078,./stocks/GOVNI.csv,10863.2847789,10699.1297819,10699.1297819,10444.612063,10497.1294612
1079,./stocks/GPIC.csv,9005.46017316,8028.53017316,8659.76017316,9280.44,7538.37184965
1080,./stocks/GPOR.csv,2948.33517248,2515.09501048,3837.25523548,-3069.609521,4874.6421933
1081,./stocks/GPP.csv,8674.52549167,8921.20944167,8859.10948867,10222.350045,8895.34888261
1082,./stocks/GPRE.csv,7625.72891674,6817.52904174,5616.94912774,8340.851234,6187.28257236
1083,./stocks/GPRO.csv,6400.01949829,6814.77949829,5111.52949829,1772.22,6538.20348187
1084,./stocks/GRBK.csv,11273.1138191,10720.7638191,11231.8638191,13343.75,10163.5734633
1085,./stocks/GRFS.csv,12837.0066108,13362.8276348,12833.6675978,11007.250858,12949.020027
1086,./stocks/GRID.csv,12909.6860325,12300.8031942,11776.004089,11370.349995,11996.797185
1087,./stocks/GRIF.csv,11336.4494848,11852.9995698,11760.7695168,11165.900327,11872.3413703
1088,./stocks/GRMN.csv,12147.4067514,12277.7867074,11378.7967144,11106.319794,11758.8810341
1089,./stocks/GROW.csv,27806.8468966,22124.2968966,26029.3568966,27096.34,22798.935722
1090,./stocks/GRPN.csv,13377.3071429,14143.1471429,12872.3271429,16286.66,13006.3480285
1091,./stocks/GRVY.csv,82491.5217274,65272.1617734,63134.1018174,44562.489628,75219.1110789
1092,./stocks/GSBC.csv,9925.45506721,9747.35504921,10241.2548962,11108.899367,9270.62864627
